------+----------------------+-------------+----+---------+------+-----------------------+-------------------------------------------------------------------
 Line | # File          Line | Line Type   | MX |  Reloc  | Size | Address   Object Code |  Source Code                                                      
  249 |  1 UniFP2.asm    241 | Data        | 11 |         |    4 | 00/60AF : FF 03 FF 00 |               dfb   $FF,$03,$FF,$00
  250 |  1 UniFP2.asm    242 | Comment     | 11 |         |    0 | 00/60B3               | *
  251 |  1 UniFP2.asm    243 | Empty       | 11 |         |    0 | 00/60B3               | ozunid_9                           
  252 |  1 UniFP2.asm    243 | Equivalence | 11 |         |    0 | 00/60B3               | Dispatch      equ   ozunid_9       
  253 |  1 UniFP2.asm    244 | Code        | 11 |         |    3 | 00/60B3 : 6C 06 00    |               jmp   ({$0006})      ;Simulate an indirect JSR to PC
  254 |  1 UniFP2.asm    245 | Comment     | 11 |         |    0 | 00/60B6               | *
  255 |  1 UniFP2.asm    246 | Comment     | 11 |         |    0 | 00/60B6               | *** Status Parameter Set for UNI ***
  256 |  1 UniFP2.asm    247 | Empty       | 11 |         |    0 | 00/60B6               | ozunid_10                          
  257 |  1 UniFP2.asm    247 | Equivalence | 11 |         |    0 | 00/60B6               | DParms        equ   ozunid_10      
  258 |  1 UniFP2.asm    248 | Data        | 11 |         |    1 | 00/60B6 : 03          | DPParmsCt     dfb   3              ;Status calls have three parameters
  259 |  1 UniFP2.asm    249 | Data        | 11 |         |    1 | 00/60B7 : 01          | DPUnit        dfb   1              
  260 |  1 UniFP2.asm    250 | Data        | 11 |         |    2 | 00/60B8 : BB 60       | DPBuffer      dw    {ozunid_11}    
  261 |  1 UniFP2.asm    251 | Data        | 11 |         |    1 | 00/60BA : 05          | DPStatCode    dfb   {5}            
  262 |  1 UniFP2.asm    252 | Comment     | 11 |         |    0 | 00/60BB               | *
  263 |  1 UniFP2.asm    253 | Comment     | 11 |         |    0 | 00/60BB               | *
  264 |  1 UniFP2.asm    254 | Comment     | 11 |         |    0 | 00/60BB               | *
  265 |  1 UniFP2.asm    255 | Comment     | 11 |         |    0 | 00/60BB               | *** Status List UNI ***
  266 |  1 UniFP2.asm    256 | Empty       | 11 |         |    0 | 00/60BB               | ozunid_11                          
  267 |  1 UniFP2.asm    256 | Equivalence | 11 |         |    0 | 00/60BB               | UNI           equ   ozunid_11      
  268 |  1 UniFP2.asm    257 | Data        | 11 |         |    1 | 00/60BB : 00          |               dfb   0              
  269 |  1 UniFP2.asm    258 | Data        | 11 |         |    1 | 00/60BC : 00          | UNIError      dfb   0              
  270 |  1 UniFP2.asm    259 | Data        | 11 |         |    1 | 00/60BD : 00          | UNIRetries    dfb   0              
  271 |  1 UniFP2.asm    260 | Data        | 11 |         |    1 | 00/60BE : 00          | UNIAcc_reg    dfb   0              
  272 |  1 UniFP2.asm    261 | Data        | 11 |         |    1 | 00/60BF : 00          | UNIX_reg      dfb   0              
  273 |  1 UniFP2.asm    262 | Data        | 11 |         |    1 | 00/60C0 : 00          | UNIY_reg      dfb   0              
  274 |  1 UniFP2.asm    263 | Data        | 11 |         |    1 | 00/60C1 : 00          | UNIP_val      dfb   0              
  275 |  1 UniFP2.asm    264 | Data        | 11 |         |    1 | 00/60C2 : 00          | HHH           dfb   0              
  276 |  1 UniFP2.asm    265 | Comment     | 11 |         |    0 | 00/60C3               | *
  277 |  1 UniFP2.asm    266 | Comment     | 11 |         |    0 | 00/60C3               | *** Set Address ***
  278 |  1 UniFP2.asm    267 | Empty       | 11 |         |    0 | 00/60C3               | ozunid_12                          
  279 |  1 UniFP2.asm    267 | Equivalence | 11 |         |    0 | 00/60C3               | SET_ADD       equ   ozunid_12      
  280 |  1 UniFP2.asm    268 | Data        | 11 |         |    1 | 00/60C3 : 03          |               dfb   3              
  281 |  1 UniFP2.asm    269 | Data        | 11 |         |    1 | 00/60C4 : 01          |               dfb   1              
  282 |  1 UniFP2.asm    270 | Data        | 11 |         |    2 | 00/60C5 : DA 60       |               dw    {ozunid_16}    
  283 |  1 UniFP2.asm    271 | Data        | 11 |         |    1 | 00/60C7 : 06          |               dfb   {6}            
  284 |  1 UniFP2.asm    272 | Comment     | 11 |         |    0 | 00/60C8               | *
  285 |  1 UniFP2.asm    273 | Comment     | 11 |         |    0 | 00/60C8               | *** Download ***
  286 |  1 UniFP2.asm    274 | Empty       | 11 |         |    0 | 00/60C8               | ozunid_13                          
  287 |  1 UniFP2.asm    274 | Equivalence | 11 |         |    0 | 00/60C8               | DOWNLOAD      equ   ozunid_13      
  288 |  1 UniFP2.asm    275 | Data        | 11 |         |    1 | 00/60C8 : 03          |               dfb   3              
  289 |  1 UniFP2.asm    276 | Data        | 11 |         |    1 | 00/60C9 : 01          |               dfb   1              
  290 |  1 UniFP2.asm    277 | Data        | 11 |         |    2 | 00/60CA : DE 60       |               dw    {ozunid_17}    
  291 |  1 UniFP2.asm    278 | Data        | 11 |         |    1 | 00/60CC : 07          |               dfb   {7}            
  292 |  1 UniFP2.asm    279 | Comment     | 11 |         |    0 | 00/60CD               | *
  293 |  1 UniFP2.asm    280 | Comment     | 11 |         |    0 | 00/60CD               | *** Execute ***
  294 |  1 UniFP2.asm    281 | Empty       | 11 |         |    0 | 00/60CD               | ozunid_14                          
  295 |  1 UniFP2.asm    281 | Equivalence | 11 |         |    0 | 00/60CD               | EXE           equ   ozunid_14      
  296 |  1 UniFP2.asm    282 | Data        | 11 |         |    1 | 00/60CD : 03          |               dfb   3              
  297 |  1 UniFP2.asm    283 | Data        | 11 |         |    1 | 00/60CE : 01          |               dfb   1              
  298 |  1 UniFP2.asm    284 | Data        | 11 |         |    2 | 00/60CF : D2 60       |               dw    {ozunid_15}    
  299 |  1 UniFP2.asm    285 | Data        | 11 |         |    1 | 00/60D1 : 05          |               dfb   {5}            
  300 |  1 UniFP2.asm    286 | Comment     | 11 |         |    0 | 00/60D2               | *
  301 |  1 UniFP2.asm    287 | Comment     | 11 |         |    0 | 00/60D2               | ******** CONTROL LISTS ********
  302 |  1 UniFP2.asm    288 | Comment     | 11 |         |    0 | 00/60D2               | *
  303 |  1 UniFP2.asm    289 | Comment     | 11 |         |    0 | 00/60D2               | *
  304 |  1 UniFP2.asm    290 | Comment     | 11 |         |    0 | 00/60D2               | *** Execute ***
  305 |  1 UniFP2.asm    291 | Empty       | 11 |         |    0 | 00/60D2               | ozunid_15                          
  306 |  1 UniFP2.asm    291 | Equivalence | 11 |         |    0 | 00/60D2               | CNTL_LIST2    equ   ozunid_15      
  307 |  1 UniFP2.asm    292 | Data        | 11 |         |    1 | 00/60D2 : 06          | Clow_byte     dfb   $06            
  308 |  1 UniFP2.asm    293 | Data        | 11 |         |    1 | 00/60D3 : 00          | Chigh_byte    dfb   $00            
  309 |  1 UniFP2.asm    294 | Data        | 11 |         |    1 | 00/60D4 : 00          | AccValue      dfb   $00            ; Init Value Unidisk Accumulator Register
  310 |  1 UniFP2.asm    295 | Data        | 11 |         |    1 | 00/60D5 : 00          | X_reg         dfb   $00            ; Init Value Unidisk X Register
  311 |  1 UniFP2.asm    296 | Data        | 11 |         |    1 | 00/60D6 : 00          | Y_reg         dfb   $00            ; Init Value Unidisk Y Register
  312 |  1 UniFP2.asm    297 | Data        | 11 |         |    1 | 00/60D7 : 00          | ProStatus     dfb   $00            ; Init Value Unidisk Status Register
  313 |  1 UniFP2.asm    298 | Data        | 11 |         |    1 | 00/60D8 : 00          | LowPC_reg     dfb   $00            ; Init Value Unidisk Program Counter $0500 at eny dowload
  314 |  1 UniFP2.asm    299 | Data        | 11 |         |    1 | 00/60D9 : 05          | HighPC_reg    dfb   $05            ; $05 first execution, $3C second execution
  315 |  1 UniFP2.asm    300 | Comment     | 11 |         |    0 | 00/60DA               | *
  316 |  1 UniFP2.asm    301 | Comment     | 11 |         |    0 | 00/60DA               | *** Set Address ***
  317 |  1 UniFP2.asm    302 | Empty       | 11 |         |    0 | 00/60DA               | ozunid_16                          
  318 |  1 UniFP2.asm    302 | Equivalence | 11 |         |    0 | 00/60DA               | CNTL_LIST3    equ   ozunid_16      
  319 |  1 UniFP2.asm    303 | Data        | 11 |         |    1 | 00/60DA : 02          | CountL_byte   dfb   $02            
  320 |  1 UniFP2.asm    304 | Data        | 11 |         |    1 | 00/60DB : 00          | CountH_byte   dfb   $00            
  321 |  1 UniFP2.asm    305 | Data        | 11 |         |    1 | 00/60DC : 2D          | LByte_Addr    dfb   $2D            ; ORG of Unidisk program, set begin data address $062E
  322 |  1 UniFP2.asm    306 | Data        | 11 |         |    1 | 00/60DD : 06          | HByte_Addr    dfb   $06            
  323 |  1 UniFP2.asm    307 | Comment     | 11 |         |    0 | 00/60DE               | *
  324 |  1 UniFP2.asm    308 | Comment     | 11 |         |    0 | 00/60DE               | *** Download ***
  325 |  1 UniFP2.asm    309 | Empty       | 11 |         |    0 | 00/60DE               | ozunid_17                          
  326 |  1 UniFP2.asm    309 | Equivalence | 11 |         |    0 | 00/60DE               | CNTL_LIST4    equ   ozunid_17      
  327 |  1 UniFP2.asm    310 | Data        | 11 |         |    1 | 00/60DE : 08          | LenghtL_byte  dfb   $08            ;<----- Lenght of Unidisk program Lo  - Byte 312 byte
  328 |  1 UniFP2.asm    311 | Data        | 11 |         |    1 | 00/60DF : 00          | LenghtH_byte  dfb   $00            ;<----- Lenght of Unidisk program Hi Byte
  329 |  1 UniFP2.asm    312 | Comment     | 11 |         |    0 | 00/60E0               | *
  330 |  1 UniFP2.asm    313 | Comment     | 11 |         |    0 | 00/60E0               | **************** Start UNIDISK Program ****************
  331 |  1 UniFP2.asm    314 | Comment     | 11 |         |    0 | 00/60E0               | *
  332 |  1 UniFP2.asm    315 | Empty       | 11 |         |    0 | 00/60E0               |                                    
  333 |  1 UniFP2.asm    316 | Comment     | 11 |         |    0 | 00/60E0               | ** Input Dynamic Data append in the end of Unidisk routine **  		
  334 |  1 UniFP2.asm    317 | Data        | 11 |         |    1 | 00/60E0 : 00          | FP1           dfb   $00            
  335 |  1 UniFP2.asm    318 | Data        | 11 |         |    1 | 00/60E1 : 00          |               dfb   $00            
  336 |  1 UniFP2.asm    319 | Data        | 11 |         |    1 | 00/60E2 : 00          |               dfb   $00            
  337 |  1 UniFP2.asm    320 | Data        | 11 |         |    1 | 00/60E3 : 00          |               dfb   $00            
  338 |  1 UniFP2.asm    321 | Comment     | 11 |         |    0 | 00/60E4               | *		
  339 |  1 UniFP2.asm    322 | Data        | 11 |         |    1 | 00/60E4 : 00          | FP2           dfb   $00            
  340 |  1 UniFP2.asm    323 | Data        | 11 |         |    1 | 00/60E5 : 00          |               dfb   $00            
  341 |  1 UniFP2.asm    324 | Data        | 11 |         |    1 | 00/60E6 : 00          |               dfb   $00            
  342 |  1 UniFP2.asm    325 | Data        | 11 |         |    1 | 00/60E7 : 00          |               dfb   $00            
  343 |  1 UniFP2.asm    326 | Comment     | 11 |         |    0 | 00/60E8               | **************** End UNIDISK Program ****************        	          	
------+----------------------+-------------+----+---------+------+-----------------------+-------------------------------------------------------------------
